,var1,var2,target,correlation_between_vars,pvalue_between_vars,correlation_var1_target,pvalue_var1_target,correlation_var2_target,pvalue_var2_target
519,zipcode,guests_included,booked_up_target,-0.055486567945850364,9.562498210877978e-105,0.019398138854667457,3.11482309805623e-14,-0.13652558379294602,0.0
407,availability_365,square_feet,booked_up_target,-0.055503255398384355,0.0019196731019758926,-0.7883671841456359,0.0,0.03708732291931967,0.038253134916969994
161,longitude,price,booked_up_target,-0.05556396546965928,3.6398176144594965e-108,0.09057324079234452,9.441376768393284e-285,-0.2053554322527973,0.0
811,DaysPassed_first_review,concat_comments_subjectivity,booked_up_target,-0.05563449990761776,2.336794299381604e-59,-0.10428161991573853,0.0,0.07094443584457692,1.922848046607934e-95
560,accommodates,concat_comments_polarity,booked_up_target,-0.055669780541185494,1.9747431274987018e-59,-0.13816239372347494,0.0,0.07982707713741456,2.124127262894911e-120
324,DaysPassed_last_review,review_scores_accuracy,booked_up_target,-0.05588932575408786,2.2343917973538065e-88,0.32440865324759716,0.0,0.05483275856550795,3.9137567294075893e-85
511,zipcode,accommodates,booked_up_target,-0.05656546388415586,8.662996669841687e-109,0.019398138854667457,3.11482309805623e-14,-0.13816239372347494,0.0
180,longitude,cleaning_fee,booked_up_target,-0.05682983811640532,4.557770580884887e-113,0.09057324079234452,9.441376768393284e-285,-0.2349468508731146,0.0
3,target_avg_dollar_price_in_period,longitude,booked_up_target,-0.05784815673044739,7.063767576477078e-34,,,0.09057324079234452,9.441376768393284e-285
556,accommodates,review_scores_communication,booked_up_target,-0.05794575583167997,7.570339629550591e-95,-0.13816239372347494,0.0,0.051294711507698695,1.0441928544136766e-74
517,zipcode,security_deposit,booked_up_target,-0.05910636222536067,1.281965465023454e-118,0.019398138854667457,3.11482309805623e-14,-0.12932632736775485,0.0
165,longitude,reviews_per_month,booked_up_target,-0.05973554270904901,1.9754982263555567e-103,0.09057324079234452,9.441376768393284e-285,-0.2668351808338874,0.0
330,DaysPassed_last_review,size,booked_up_target,-0.059912543880092935,4.006794890128574e-52,0.32440865324759716,0.0,-0.10974459044601913,2.1892161157596222e-200
663,weekly_price,concat_comments_subjectivity,booked_up_target,-0.06087712415719538,8.297431849314563e-20,-0.18314289538626416,3.6048812875063117e-193,0.07094443584457692,1.922848046607934e-95
264,minimum_nights,concat_comments_subjectivity,booked_up_target,-0.060889032428726585,9.324054510835215e-71,-0.01939781383557405,1.2798160805315371e-14,0.07094443584457692,1.922848046607934e-95
430,DaysPassed_host_since,zipcode,booked_up_target,-0.06148212868292523,4.730152397613404e-128,-0.07963508153886854,3.716141030266451e-220,0.019398138854667457,3.11482309805623e-14
274,number_of_reviews,zipcode,booked_up_target,-0.06188721477387045,7.131032652154874e-130,-0.2729557845542424,0.0,0.019398138854667457,3.11482309805623e-14
177,longitude,weekly_price,booked_up_target,-0.06237236550071291,1.22816165198765e-23,0.09057324079234452,9.441376768393284e-285,-0.18314289538626416,3.6048812875063117e-193
624,beds,review_scores_communication,booked_up_target,-0.062469930865113016,7.741002720897841e-110,-0.15576478758208406,0.0,0.051294711507698695,1.0441928544136766e-74
804,DaysPassed_first_review,review_scores_cleanliness,booked_up_target,-0.0628490198038982,2.6073254905784174e-111,-0.10428161991573853,0.0,-0.03818798720697684,3.342329599585784e-42
723,guests_included,review_scores_rating,booked_up_target,-0.06326014233705149,6.977173419608307e-113,-0.13652558379294602,0.0,0.10938167860611937,0.0
504,host_total_listings_count,review_scores_location,booked_up_target,-0.0633522113420831,7.191094879247468e-113,-0.2675121518317726,0.0,0.0325555520224436,4.227559708986262e-31
623,beds,review_scores_checkin,booked_up_target,-0.06341279135780362,4.8653537558463964e-113,-0.15576478758208406,0.0,0.01783128387574471,2.139428127363775e-10
426,availability_365,concat_comments_subjectivity,booked_up_target,-0.06446727324092712,4.1504699256231e-79,-0.7883671841456359,0.0,0.07094443584457692,1.922848046607934e-95
555,accommodates,review_scores_checkin,booked_up_target,-0.06447581935503191,6.361646695691087e-117,-0.13816239372347494,0.0,0.01783128387574471,2.139428127363775e-10
557,accommodates,review_scores_location,booked_up_target,-0.06473628314247869,7.321480564215354e-118,-0.13816239372347494,0.0,0.0325555520224436,4.227559708986262e-31
628,beds,concat_comments_polarity,booked_up_target,-0.06493473114920675,3.762680852299436e-80,-0.15576478758208406,0.0,0.07982707713741456,2.124127262894911e-120
806,DaysPassed_first_review,review_scores_communication,booked_up_target,-0.06496833522372142,8.846762758553015e-119,-0.10428161991573853,0.0,0.051294711507698695,1.0441928544136766e-74
805,DaysPassed_first_review,review_scores_checkin,booked_up_target,-0.06523444119417411,1.1935687586359117e-119,-0.10428161991573853,0.0,0.01783128387574471,2.139428127363775e-10
350,reviews_per_month,maximum_nights,booked_up_target,-0.06523892793858312,4.968330986208676e-123,-0.2668351808338874,0.0,-0.071078975527342,6.683007734092576e-176
755,maximum_nights,review_scores_communication,booked_up_target,-0.06565022019082362,2.997295201448038e-121,-0.071078975527342,6.683007734092576e-176,0.051294711507698695,1.0441928544136766e-74
339,reviews_per_month,zipcode,booked_up_target,-0.06630802608124292,1.5492201965175197e-123,-0.2668351808338874,0.0,0.019398138854667457,3.11482309805623e-14
754,maximum_nights,review_scores_checkin,booked_up_target,-0.06631124633606769,1.4172228353553717e-123,-0.071078975527342,6.683007734092576e-176,0.01783128387574471,2.139428127363775e-10
86,avg_dollar_price_in_previous_period,longitude,booked_up_target,-0.06668755037989377,6.883601949132688e-78,-0.12045325898102326,7.034347248564516e-251,0.09057324079234452,9.441376768393284e-285
681,monthly_price,concat_comments_subjectivity,booked_up_target,-0.06675665325731431,8.621924214287325e-18,-0.19150651222022122,3.0437457760240204e-153,0.07094443584457692,1.922848046607934e-95
231,price,concat_comments_subjectivity,booked_up_target,-0.06730761227584191,4.45112928962376e-86,-0.2053554322527973,0.0,0.07094443584457692,1.922848046607934e-95
732,guests_included,concat_comments_subjectivity,booked_up_target,-0.06778215334666875,2.848662562047302e-87,-0.13652558379294602,0.0,0.07094443584457692,1.922848046607934e-95
761,maximum_nights,target_num_of_booked_days,booked_up_target,-0.06816032751263279,6.946973953572005e-162,-0.071078975527342,6.683007734092576e-176,0.8003208263860638,0.0
6,target_avg_dollar_price_in_period,DaysPassed_last_review,booked_up_target,-0.06920120142406619,4.195735471489466e-42,,,0.32440865324759716,0.0
170,longitude,host_total_listings_count,booked_up_target,-0.0696408098091959,9.956784489951638e-169,0.09057324079234452,9.441376768393284e-285,-0.2675121518317726,0.0
392,calculated_host_listings_count,review_scores_location,booked_up_target,-0.07007829093634192,7.996724919391085e-138,-0.26858612155055434,0.0,0.0325555520224436,4.227559708986262e-31
74,occupancy_last_period,review_scores_cleanliness,booked_up_target,-0.07030303996833122,7.539216622570357e-139,0.6967989683315049,0.0,-0.03818798720697684,3.342329599585784e-42
183,longitude,availability_30,booked_up_target,-0.07116533305337693,2.5189689460167443e-176,0.09057324079234452,9.441376768393284e-285,-0.42164402061973216,0.0
166,longitude,calculated_host_listings_count,booked_up_target,-0.07175955461317715,2.9605200371059174e-179,0.09057324079234452,9.441376768393284e-285,-0.26858612155055434,0.0
425,availability_365,concat_comments_polarity,booked_up_target,-0.07207736461395896,1.843210571257181e-98,-0.7883671841456359,0.0,0.07982707713741456,2.124127262894911e-120
456,DaysPassed_host_since,target_num_of_booked_days,booked_up_target,-0.07275194361231732,5.414379152535906e-184,-0.07963508153886854,3.716141030266451e-220,0.8003208263860638,0.0
254,minimum_nights,availability_90,booked_up_target,-0.07296718670691278,2.7629710790853553e-185,-0.01939781383557405,1.2798160805315371e-14,-0.5596518136286611,0.0
714,cleaning_fee,concat_comments_subjectivity,booked_up_target,-0.07308357803370268,3.503209756501504e-101,-0.2349468508731146,0.0,0.07094443584457692,1.922848046607934e-95
471,host_response_rate,availability_60,booked_up_target,-0.07444121321518515,1.1142191893229233e-83,0.05687099554886183,1.5078495060686141e-49,-0.4970063557162694,0.0
803,DaysPassed_first_review,review_scores_accuracy,booked_up_target,-0.07454258304817048,7.164137106037601e-156,-0.10428161991573853,0.0,0.05483275856550795,3.9137567294075893e-85
514,zipcode,square_feet,booked_up_target,-0.07566712532552562,2.5174620886653336e-05,0.019398138854667457,3.11482309805623e-14,0.03708732291931967,0.038253134916969994
625,beds,review_scores_location,booked_up_target,-0.07635093834950334,3.9728149969036095e-163,-0.15576478758208406,0.0,0.0325555520224436,4.227559708986262e-31
757,maximum_nights,review_scores_value,booked_up_target,-0.07874224001401564,1.5042650797053394e-173,-0.071078975527342,6.683007734092576e-176,0.1259661355614989,0.0
870,size,num_of_booked_days_in_previous_period,booked_up_target,-0.078812800011436,5.1006785477744927e-104,-0.10974459044601913,2.1892161157596222e-200,0.6210093570040095,0.0
751,maximum_nights,review_scores_rating,booked_up_target,-0.07887160551309508,1.4953432318118156e-174,-0.071078975527342,6.683007734092576e-176,0.10938167860611937,0.0
695,security_deposit,review_scores_value,booked_up_target,-0.07947833020646355,8.82869795833573e-177,-0.12932632736775485,0.0,0.1259661355614989,0.0
807,DaysPassed_first_review,review_scores_location,booked_up_target,-0.08056240675106907,1.2355489350626236e-181,-0.10428161991573853,0.0,0.0325555520224436,4.227559708986262e-31
184,longitude,availability_60,booked_up_target,-0.08311549254029704,5.66562099514152e-240,0.09057324079234452,9.441376768393284e-285,-0.4970063557162694,0.0
553,accommodates,review_scores_accuracy,booked_up_target,-0.08316173707025139,1.2515815679153074e-193,-0.13816239372347494,0.0,0.05483275856550795,3.9137567294075893e-85
311,DaysPassed_last_review,beds,booked_up_target,-0.08403435382427599,6.327297276896395e-203,0.32440865324759716,0.0,-0.15576478758208406,0.0
700,security_deposit,num_of_booked_days_in_previous_period,booked_up_target,-0.08406090247162454,1.960521405795804e-245,-0.12932632736775485,0.0,0.6210093570040095,0.0
869,size,target_num_of_booked_days,booked_up_target,-0.08466550997768996,8.51449873014669e-120,-0.10974459044601913,2.1892161157596222e-200,0.8003208263860638,0.0
253,minimum_nights,availability_60,booked_up_target,-0.08501995957641285,4.883920373634481e-251,-0.01939781383557405,1.2798160805315371e-14,-0.4970063557162694,0.0
502,host_total_listings_count,review_scores_checkin,booked_up_target,-0.08510246294785062,2.307185297522481e-202,-0.2675121518317726,0.0,0.01783128387574471,2.139428127363775e-10
661,weekly_price,review_scores_value,booked_up_target,-0.08517644873803576,5.581228437735052e-37,-0.18314289538626416,3.6048812875063117e-193,0.1259661355614989,0.0
643,square_feet,review_scores_value,booked_up_target,-0.08568915180487621,3.4555402156905784e-06,0.03708732291931967,0.038253134916969994,0.1259661355614989,0.0
178,longitude,monthly_price,booked_up_target,-0.08691552772296135,1.5121868320387953e-32,0.09057324079234452,9.441376768393284e-285,-0.19150651222022122,3.0437457760240204e-153
185,longitude,availability_90,booked_up_target,-0.08726037240585233,2.225732391631062e-264,0.09057324079234452,9.441376768393284e-285,-0.5596518136286611,0.0
740,extra_people,review_scores_rating,booked_up_target,-0.0887323473244832,1.4870706264110518e-220,-0.1755546907458696,0.0,0.10938167860611937,0.0
390,calculated_host_listings_count,review_scores_checkin,booked_up_target,-0.0889247647572303,5.48971778911091e-221,-0.26858612155055434,0.0,0.01783128387574471,2.139428127363775e-10
250,minimum_nights,extra_people,booked_up_target,-0.08907253842061431,1.9905628859233038e-275,-0.01939781383557405,1.2798160805315371e-14,-0.1755546907458696,0.0
396,calculated_host_listings_count,concat_comments_subjectivity,booked_up_target,-0.08920543774547142,5.690466307836923e-150,-0.26858612155055434,0.0,0.07094443584457692,1.922848046607934e-95
552,accommodates,review_scores_rating,booked_up_target,-0.09168809289306189,2.0637354163429994e-235,-0.13816239372347494,0.0,0.10938167860611937,0.0
640,square_feet,DaysPassed_first_review,booked_up_target,-0.09205203130574106,5.397391084666233e-07,0.03708732291931967,0.038253134916969994,-0.10428161991573853,0.0
518,zipcode,cleaning_fee,booked_up_target,-0.09231706639240728,3.980846430811658e-287,0.019398138854667457,3.11482309805623e-14,-0.2349468508731146,0.0
325,DaysPassed_last_review,review_scores_cleanliness,booked_up_target,-0.09295402805393276,1.2316571715833016e-241,0.32440865324759716,0.0,-0.03818798720697684,3.342329599585784e-42
508,host_total_listings_count,concat_comments_subjectivity,booked_up_target,-0.09308490352267061,5.4464451266001315e-163,-0.2675121518317726,0.0,0.07094443584457692,1.922848046607934e-95
620,beds,review_scores_rating,booked_up_target,-0.09353705405156303,1.0549409663730948e-244,-0.15576478758208406,0.0,0.10938167860611937,0.0
561,accommodates,concat_comments_subjectivity,booked_up_target,-0.09359605382896513,5.866325887114634e-165,-0.13816239372347494,0.0,0.07094443584457692,1.922848046607934e-95
679,monthly_price,review_scores_value,booked_up_target,-0.09464449760068264,6.744893873157017e-34,-0.19150651222022122,3.0437457760240204e-153,0.1259661355614989,0.0
122,avg_dollar_price_in_previous_period,target_num_of_booked_days,booked_up_target,-0.09530903569075176,2.0091086290318095e-157,-0.12045325898102326,7.034347248564516e-251,0.8003208263860638,0.0
771,availability_30,review_scores_value,booked_up_target,-0.095350581693018,7.207151067776642e-254,-0.42164402061973216,0.0,0.1259661355614989,0.0
400,availability_365,host_response_rate,booked_up_target,-0.09698562558440109,5.984710392022529e-141,-0.7883671841456359,0.0,0.05687099554886183,1.5078495060686141e-49
791,availability_90,review_scores_rating,booked_up_target,-0.09749793619053529,4.6646592533651145e-266,-0.5596518136286611,0.0,0.10938167860611937,0.0
629,beds,concat_comments_subjectivity,booked_up_target,-0.09780874854197234,7.797414733994266e-180,-0.15576478758208406,0.0,0.07094443584457692,1.922848046607934e-95
734,guests_included,num_of_booked_days_in_previous_period,booked_up_target,-0.0983674615450968,0.0,-0.13652558379294602,0.0,0.6210093570040095,0.0
472,host_response_rate,availability_90,booked_up_target,-0.0992728487214722,1.2998398026299385e-147,0.05687099554886183,1.5078495060686141e-49,-0.5596518136286611,0.0
779,availability_60,review_scores_rating,booked_up_target,-0.10001265306161529,6.461528973649906e-280,-0.4970063557162694,0.0,0.10938167860611937,0.0
167,longitude,availability_365,booked_up_target,-0.10026238729584214,0.0,0.09057324079234452,9.441376768393284e-285,-0.7883671841456359,0.0
296,number_of_reviews,review_scores_value,booked_up_target,-0.10080534868188142,1.2078872575999801e-283,-0.2729557845542424,0.0,0.1259661355614989,0.0
562,accommodates,target_num_of_booked_days,booked_up_target,-0.101251361239031,0.0,-0.13816239372347494,0.0,0.8003208263860638,0.0
729,guests_included,review_scores_value,booked_up_target,-0.10137506309166212,7.49669672278131e-287,-0.13652558379294602,0.0,0.1259661355614989,0.0
745,extra_people,review_scores_value,booked_up_target,-0.1023493127617593,2.2270207862002337e-292,-0.1755546907458696,0.0,0.1259661355614989,0.0
733,guests_included,target_num_of_booked_days,booked_up_target,-0.10246348474658774,0.0,-0.13652558379294602,0.0,0.8003208263860638,0.0
784,availability_60,review_scores_value,booked_up_target,-0.10262306382586575,6.0949490950870725e-294,-0.4970063557162694,0.0,0.1259661355614989,0.0
308,DaysPassed_last_review,accommodates,booked_up_target,-0.1033045941753476,1.8834009662253125e-306,0.32440865324759716,0.0,-0.13816239372347494,0.0
621,beds,review_scores_accuracy,booked_up_target,-0.10339948921001506,1.9803923259701612e-298,-0.15576478758208406,0.0,0.05483275856550795,3.9137567294075893e-85
808,DaysPassed_first_review,review_scores_value,booked_up_target,-0.10353880910965405,3.360010075070884e-299,-0.10428161991573853,0.0,0.1259661355614989,0.0
796,availability_90,review_scores_value,booked_up_target,-0.10360009020646614,1.4884530843034422e-299,-0.5596518136286611,0.0,0.1259661355614989,0.0
563,accommodates,num_of_booked_days_in_previous_period,booked_up_target,-0.10410140635006525,0.0,-0.13816239372347494,0.0,0.6210093570040095,0.0
766,availability_30,review_scores_rating,booked_up_target,-0.10503192030146502,1.185206292181447e-308,-0.42164402061973216,0.0,0.10938167860611937,0.0
790,availability_90,DaysPassed_first_review,booked_up_target,-0.10514091568397069,0.0,-0.5596518136286611,0.0,-0.10428161991573853,0.0
316,DaysPassed_last_review,guests_included,booked_up_target,-0.10577363914374469,0.0,0.32440865324759716,0.0,-0.13652558379294602,0.0
699,security_deposit,target_num_of_booked_days,booked_up_target,-0.10592691015828601,0.0,-0.12932632736775485,0.0,0.8003208263860638,0.0
395,calculated_host_listings_count,concat_comments_polarity,booked_up_target,-0.10718312776335866,5.6353403686883894e-216,-0.26858612155055434,0.0,0.07982707713741456,2.124127262894911e-120
234,minimum_nights,number_of_reviews,booked_up_target,-0.10767734390917391,0.0,-0.01939781383557405,1.2798160805315371e-14,-0.2729557845542424,0.0
812,DaysPassed_first_review,target_num_of_booked_days,booked_up_target,-0.10780669967394303,0.0,-0.10428161991573853,0.0,0.8003208263860638,0.0
78,occupancy_last_period,size,booked_up_target,-0.11009538263484962,1.155576368319698e-201,0.6967989683315049,0.0,-0.10974459044601913,2.1892161157596222e-200
313,DaysPassed_last_review,weekly_price,booked_up_target,-0.11122314882586476,7.773621551156887e-63,0.32440865324759716,0.0,-0.18314289538626416,3.6048812875063117e-193
778,availability_60,DaysPassed_first_review,booked_up_target,-0.1112966209333206,0.0,-0.4970063557162694,0.0,-0.10428161991573853,0.0
507,host_total_listings_count,concat_comments_polarity,booked_up_target,-0.11146816089827259,2.924856900514377e-233,-0.2675121518317726,0.0,0.07982707713741456,2.124127262894911e-120
711,cleaning_fee,review_scores_value,booked_up_target,-0.11229275774716331,0.0,-0.2349468508731146,0.0,0.1259661355614989,0.0
503,host_total_listings_count,review_scores_communication,booked_up_target,-0.11287786210234642,0.0,-0.2675121518317726,0.0,0.051294711507698695,1.0441928544136766e-74
63,occupancy_last_period,security_deposit,booked_up_target,-0.11294376501329824,0.0,0.6967989683315049,0.0,-0.12932632736775485,0.0
765,availability_30,DaysPassed_first_review,booked_up_target,-0.11325728409099016,0.0,-0.42164402061973216,0.0,-0.10428161991573853,0.0
176,longitude,square_feet,booked_up_target,-0.11543316801223426,9.87428874064041e-11,0.09057324079234452,9.441376768393284e-285,0.03708732291931967,0.038253134916969994
418,availability_365,review_scores_rating,booked_up_target,-0.11600911767120263,0.0,-0.7883671841456359,0.0,0.10938167860611937,0.0
391,calculated_host_listings_count,review_scores_communication,booked_up_target,-0.11738437703949711,0.0,-0.26858612155055434,0.0,0.051294711507698695,1.0441928544136766e-74
631,beds,num_of_booked_days_in_previous_period,booked_up_target,-0.11823995627212067,0.0,-0.15576478758208406,0.0,0.6210093570040095,0.0
630,beds,target_num_of_booked_days,booked_up_target,-0.11976163257769536,0.0,-0.15576478758208406,0.0,0.8003208263860638,0.0
500,host_total_listings_count,review_scores_accuracy,booked_up_target,-0.12480505646039991,0.0,-0.2675121518317726,0.0,0.05483275856550795,3.9137567294075893e-85
314,DaysPassed_last_review,monthly_price,booked_up_target,-0.1250837284343373,7.769542668494499e-59,0.32440865324759716,0.0,-0.19150651222022122,3.0437457760240204e-153
35,target_avg_dollar_price_in_period,review_scores_value,booked_up_target,-0.12521065791373007,2.0502790836108973e-132,,,0.1259661355614989,0.0
355,reviews_per_month,review_scores_rating,booked_up_target,-0.12557799962744384,0.0,-0.2668351808338874,0.0,0.10938167860611937,0.0
38,target_avg_dollar_price_in_period,concat_comments_subjectivity,booked_up_target,-0.12591931427242503,4.050838104587175e-96,,,0.07094443584457692,1.922848046607934e-95
278,number_of_reviews,square_feet,booked_up_target,-0.12633017555195844,1.397967086565545e-12,-0.2729557845542424,0.0,0.03708732291931967,0.038253134916969994
228,price,review_scores_value,booked_up_target,-0.12762139818604223,0.0,-0.2053554322527973,0.0,0.1259661355614989,0.0
388,calculated_host_listings_count,review_scores_accuracy,booked_up_target,-0.12953525125482382,0.0,-0.26858612155055434,0.0,0.05483275856550795,3.9137567294075893e-85
65,occupancy_last_period,guests_included,booked_up_target,-0.13210135458964067,0.0,0.6967989683315049,0.0,-0.13652558379294602,0.0
626,beds,review_scores_value,booked_up_target,-0.1321315994679039,0.0,-0.15576478758208406,0.0,0.1259661355614989,0.0
423,availability_365,review_scores_value,booked_up_target,-0.13244770269383763,0.0,-0.7883671841456359,0.0,0.1259661355614989,0.0
336,reviews_per_month,DaysPassed_host_since,booked_up_target,-0.13328132177705868,0.0,-0.2668351808338874,0.0,-0.07963508153886854,3.716141030266451e-220
748,extra_people,target_num_of_booked_days,booked_up_target,-0.1338613733860662,0.0,-0.1755546907458696,0.0,0.8003208263860638,0.0
252,minimum_nights,availability_30,booked_up_target,-0.13702355805491961,0.0,-0.01939781383557405,1.2798160805315371e-14,-0.42164402061973216,0.0
56,occupancy_last_period,accommodates,booked_up_target,-0.13722711789751346,0.0,0.6967989683315049,0.0,-0.13816239372347494,0.0
499,host_total_listings_count,review_scores_rating,booked_up_target,-0.1423491580641509,0.0,-0.2675121518317726,0.0,0.10938167860611937,0.0
665,weekly_price,num_of_booked_days_in_previous_period,booked_up_target,-0.14244212151217858,7.201546633273603e-117,-0.18314289538626416,3.6048812875063117e-193,0.6210093570040095,0.0
558,accommodates,review_scores_value,booked_up_target,-0.1429790081666664,0.0,-0.13816239372347494,0.0,0.1259661355614989,0.0
121,avg_dollar_price_in_previous_period,concat_comments_subjectivity,booked_up_target,-0.14368981065282124,5.2939779871650457e-191,-0.12045325898102326,7.034347248564516e-251,0.07094443584457692,1.922848046607934e-95
59,occupancy_last_period,beds,booked_up_target,-0.14527363865736467,0.0,0.6967989683315049,0.0,-0.15576478758208406,0.0
200,price,DaysPassed_last_review,booked_up_target,-0.14703997550728326,0.0,-0.2053554322527973,0.0,0.32440865324759716,0.0
124,latitude,longitude,booked_up_target,-0.14880475584507472,0.0,-0.02730292737089639,1.9950442431905413e-27,0.09057324079234452,9.441376768393284e-285
387,calculated_host_listings_count,review_scores_rating,booked_up_target,-0.14928887000114371,0.0,-0.26858612155055434,0.0,0.10938167860611937,0.0
664,weekly_price,target_num_of_booked_days,booked_up_target,-0.15058776162696394,1.534079348095016e-130,-0.18314289538626416,3.6048812875063117e-193,0.8003208263860638,0.0
305,DaysPassed_last_review,host_response_rate,booked_up_target,-0.15141968641235948,0.0,0.32440865324759716,0.0,0.05687099554886183,1.5078495060686141e-49
343,reviews_per_month,square_feet,booked_up_target,-0.15186511517385093,1.0529296358670324e-16,-0.2668351808338874,0.0,0.03708732291931967,0.038253134916969994
232,price,target_num_of_booked_days,booked_up_target,-0.15475109970271844,0.0,-0.2053554322527973,0.0,0.8003208263860638,0.0
118,avg_dollar_price_in_previous_period,review_scores_value,booked_up_target,-0.15593150888895363,0.0,-0.12045325898102326,7.034347248564516e-251,0.1259661355614989,0.0
41,target_avg_dollar_price_in_period,num_of_booked_days_in_previous_period,booked_up_target,-0.15673898834378602,1.4998590221787443e-239,,,0.6210093570040095,0.0
505,host_total_listings_count,review_scores_value,booked_up_target,-0.15870701695044787,0.0,-0.2675121518317726,0.0,0.1259661355614989,0.0
393,calculated_host_listings_count,review_scores_value,booked_up_target,-0.15897582621815784,0.0,-0.26858612155055434,0.0,0.1259661355614989,0.0
302,DaysPassed_last_review,calculated_host_listings_count,booked_up_target,-0.16218896292723614,0.0,0.32440865324759716,0.0,-0.26858612155055434,0.0
123,avg_dollar_price_in_previous_period,num_of_booked_days_in_previous_period,booked_up_target,-0.16231259122222533,0.0,-0.12045325898102326,7.034347248564516e-251,0.6210093570040095,0.0
749,extra_people,num_of_booked_days_in_previous_period,booked_up_target,-0.16346993296013085,0.0,-0.1755546907458696,0.0,0.6210093570040095,0.0
682,monthly_price,target_num_of_booked_days,booked_up_target,-0.16824354534826086,3.138535926898571e-118,-0.19150651222022122,3.0437457760240204e-153,0.8003208263860638,0.0
0,target_avg_dollar_price_in_period,occupancy_last_period,booked_up_target,-0.17541673721736595,1.9056053065013755e-300,,,0.6967989683315049,0.0
364,reviews_per_month,target_num_of_booked_days,booked_up_target,-0.17620518574762956,0.0,-0.2668351808338874,0.0,0.8003208263860638,0.0
306,DaysPassed_last_review,host_total_listings_count,booked_up_target,-0.17736860244885508,0.0,0.32440865324759716,0.0,-0.2675121518317726,0.0
716,cleaning_fee,num_of_booked_days_in_previous_period,booked_up_target,-0.17922317101943305,0.0,-0.2349468508731146,0.0,0.6210093570040095,0.0
715,cleaning_fee,target_num_of_booked_days,booked_up_target,-0.18054311513762886,0.0,-0.2349468508731146,0.0,0.8003208263860638,0.0
42,occupancy_last_period,avg_dollar_price_in_previous_period,booked_up_target,-0.18424791491805934,0.0,0.6967989683315049,0.0,-0.12045325898102326,7.034347248564516e-251
233,price,num_of_booked_days_in_previous_period,booked_up_target,-0.1848814682989178,0.0,-0.2053554322527973,0.0,0.6210093570040095,0.0
315,DaysPassed_last_review,cleaning_fee,booked_up_target,-0.18729272131848151,0.0,0.32440865324759716,0.0,-0.2349468508731146,0.0
683,monthly_price,num_of_booked_days_in_previous_period,booked_up_target,-0.18868324200364997,9.780324859837616e-149,-0.19150651222022122,3.0437457760240204e-153,0.6210093570040095,0.0
516,zipcode,monthly_price,booked_up_target,-0.1912329923853111,3.878225086202314e-150,0.019398138854667457,3.11482309805623e-14,-0.19150651222022122,3.0437457760240204e-153
61,occupancy_last_period,weekly_price,booked_up_target,-0.1934281526538103,1.166105387927553e-215,0.6967989683315049,0.0,-0.18314289538626416,3.6048812875063117e-193
802,DaysPassed_first_review,review_scores_rating,booked_up_target,-0.1975947191933335,0.0,-0.10428161991573853,0.0,0.10938167860611937,0.0
299,number_of_reviews,target_num_of_booked_days,booked_up_target,-0.19800974129363785,0.0,-0.2729557845542424,0.0,0.8003208263860638,0.0
171,longitude,zipcode,booked_up_target,-0.20568942367465318,0.0,0.09057324079234452,9.441376768393284e-285,0.019398138854667457,3.11482309805623e-14
515,zipcode,weekly_price,booked_up_target,-0.20595879676731793,2.7339001319944344e-241,0.019398138854667457,3.11482309805623e-14,-0.18314289538626416,3.6048812875063117e-193
207,price,zipcode,booked_up_target,-0.21237504713968988,0.0,-0.2053554322527973,0.0,0.019398138854667457,3.11482309805623e-14
509,host_total_listings_count,target_num_of_booked_days,booked_up_target,-0.2124086590537952,0.0,-0.2675121518317726,0.0,0.8003208263860638,0.0
397,calculated_host_listings_count,target_num_of_booked_days,booked_up_target,-0.2134978283682757,0.0,-0.26858612155055434,0.0,0.8003208263860638,0.0
13,target_avg_dollar_price_in_period,zipcode,booked_up_target,-0.22120540652987947,0.0,,,0.019398138854667457,3.11482309805623e-14
317,DaysPassed_last_review,extra_people,booked_up_target,-0.22152006470468336,0.0,0.32440865324759716,0.0,-0.1755546907458696,0.0
96,avg_dollar_price_in_previous_period,zipcode,booked_up_target,-0.22214493181129735,0.0,-0.12045325898102326,7.034347248564516e-251,0.019398138854667457,3.11482309805623e-14
510,host_total_listings_count,num_of_booked_days_in_previous_period,booked_up_target,-0.22407011950501746,0.0,-0.2675121518317726,0.0,0.6210093570040095,0.0
300,number_of_reviews,num_of_booked_days_in_previous_period,booked_up_target,-0.2251272606732121,0.0,-0.2729557845542424,0.0,0.6210093570040095,0.0
398,calculated_host_listings_count,num_of_booked_days_in_previous_period,booked_up_target,-0.2267766105877295,0.0,-0.26858612155055434,0.0,0.6210093570040095,0.0
62,occupancy_last_period,monthly_price,booked_up_target,-0.23342704387760388,9.276674478158401e-229,0.6967989683315049,0.0,-0.19150651222022122,3.0437457760240204e-153
236,minimum_nights,reviews_per_month,booked_up_target,-0.24001994692762182,0.0,-0.01939781383557405,1.2798160805315371e-14,-0.2668351808338874,0.0
66,occupancy_last_period,extra_people,booked_up_target,-0.24167776116803327,0.0,0.6967989683315049,0.0,-0.1755546907458696,0.0
530,zipcode,review_scores_location,booked_up_target,-0.24764525939709428,0.0,0.019398138854667457,3.11482309805623e-14,0.0325555520224436,4.227559708986262e-31
45,occupancy_last_period,price,booked_up_target,-0.2530238218369357,0.0,0.6967989683315049,0.0,-0.2053554322527973,0.0
